shift_id,driver_id,shift_date,shift_start_time,shift_end_time,online_hours
12361,554,2025-09-12,2025-09-12 23:59:52,2025-09-13 07:59:52,8
12362,225,2026-01-11,2026-01-11 17:07:52,2026-01-12 05:07:52,12
12363,1,2026-06-10,2026-06-10 15:33:52,2026-06-11 01:33:52,10
12364,13,2026-02-06,2026-02-06 21:29:52,2026-02-07 07:29:52,10
12365,899,2025-10-11,2025-10-11 02:43:52,2025-10-11 10:43:52,8
12366,111,2025-10-23,2025-10-23 11:19:52,2025-10-23 23:19:52,12
12367,648,2026-03-04,2026-03-04 14:40:52,2026-03-04 22:40:52,8
12368,279,2026-07-02,2026-07-02 18:49:52,2026-07-03 06:49:52,12
12369,488,2025-10-16,2025-10-16 20:09:52,2025-10-17 04:09:52,8
12370,113,2026-01-04,2026-01-04 13:21:52,2026-01-04 21:21:52,8
12371,400,2025-12-17,2025-12-17 12:23:52,2025-12-17 18:23:52,6
12372,68,2026-06-23,2026-06-23 17:24:52,2026-06-24 01:24:52,8
12373,199,2025-12-01,2025-12-01 02:09:52,2025-12-01 10:09:52,8
12374,945,2026-03-06,2026-03-06 05:16:52,2026-03-06 15:16:52,10
12375,883,2026-01-24,2026-01-24 23:46:52,2026-01-25 03:46:52,4
12376,854,2025-08-21,2025-08-21 09:46:52,2025-08-21 21:46:52,12
12377,692,2026-01-27,2026-01-27 02:34:52,2026-01-27 08:34:52,6
12378,650,2025-11-21,2025-11-21 05:34:52,2025-11-21 17:34:52,12
12379,53,2026-06-06,2026-06-06 16:43:52,2026-06-06 20:43:52,4
12380,498,2025-07-26,2025-07-26 13:53:52,2025-07-27 01:53:52,12
12381,210,2025-11-04,2025-11-04 10:22:52,2025-11-04 16:22:52,6
12382,658,2026-03-09,2026-03-09 02:37:52,2026-03-09 08:37:52,6
12383,254,2026-05-18,2026-05-18 02:07:52,2026-05-18 10:07:52,8
12384,225,2025-11-07,2025-11-07 21:32:52,2025-11-08 05:32:52,8
12385,227,2026-06-06,2026-06-06 02:02:52,2026-06-06 12:02:52,10
12386,68,2026-01-16,2026-01-16 09:52:52,2026-01-16 17:52:52,8
12387,569,2025-07-27,2025-07-27 03:29:52,2025-07-27 09:29:52,6
12388,643,2026-05-18,2026-05-18 00:46:52,2026-05-18 10:46:52,10
12389,556,2026-01-03,2026-01-03 10:27:52,2026-01-03 16:27:52,6
12390,910,2026-06-11,2026-06-11 18:43:52,2026-06-12 06:43:52,12
12391,373,2025-07-21,2025-07-21 09:27:52,2025-07-21 17:27:52,8
12392,536,2025-11-11,2025-11-11 06:20:52,2025-11-11 14:20:52,8
12393,305,2025-10-16,2025-10-16 12:29:52,2025-10-16 20:29:52,8
12394,472,2026-05-17,2026-05-17 06:08:52,2026-05-17 12:08:52,6
12395,967,2025-12-15,2025-12-15 19:36:52,2025-12-16 01:36:52,6
12396,901,2026-06-03,2026-06-03 06:03:52,2026-06-03 18:03:52,12
12397,189,2025-07-17,2025-07-17 14:07:52,2025-07-18 02:07:52,12
12398,721,2025-10-26,2025-10-26 02:45:52,2025-10-26 08:45:52,6
12399,271,2025-07-10,2025-07-10 20:49:52,2025-07-11 04:49:52,8
12400,556,2026-05-13,2026-05-13 19:43:52,2026-05-14 01:43:52,6
12401,932,2026-03-27,2026-03-27 14:37:52,2026-03-28 00:37:52,10
12402,703,2025-09-21,2025-09-21 08:01:52,2025-09-21 18:01:52,10
12403,846,2026-02-15,2026-02-15 09:23:52,2026-02-15 17:23:52,8
12404,423,2026-06-03,2026-06-03 05:50:52,2026-06-03 17:50:52,12
12405,730,2025-08-27,2025-08-27 21:07:52,2025-08-28 01:07:52,4
12406,906,2025-10-17,2025-10-17 12:01:52,2025-10-17 20:01:52,8
12407,792,2026-01-12,2026-01-12 15:49:52,2026-01-13 01:49:52,10
12408,427,2025-08-03,2025-08-03 03:22:52,2025-08-03 13:22:52,10
12409,92,2026-02-01,2026-02-01 06:49:52,2026-02-01 12:49:52,6
12410,737,2026-03-25,2026-03-25 01:58:52,2026-03-25 13:58:52,12
12411,876,2026-01-31,2026-01-31 16:22:52,2026-02-01 00:22:52,8
12412,736,2026-03-28,2026-03-28 07:25:52,2026-03-28 13:25:52,6
12413,815,2025-08-30,2025-08-30 13:55:52,2025-08-30 23:55:52,10
12414,244,2025-09-11,2025-09-11 03:58:52,2025-09-11 13:58:52,10
12415,358,2026-04-15,2026-04-15 15:09:52,2026-04-16 03:09:52,12
12416,675,2026-01-13,2026-01-13 22:43:52,2026-01-14 08:43:52,10
12417,934,2025-08-05,2025-08-05 00:07:52,2025-08-05 08:07:52,8
12418,870,2026-05-24,2026-05-24 02:29:52,2026-05-24 12:29:52,10
12419,128,2025-11-05,2025-11-05 10:48:52,2025-11-05 14:48:52,4
12420,967,2026-03-01,2026-03-01 07:28:52,2026-03-01 13:28:52,6
12421,298,2026-01-13,2026-01-13 15:54:52,2026-01-13 21:54:52,6
12422,231,2026-02-13,2026-02-13 04:12:52,2026-02-13 10:12:52,6
12423,466,2026-02-21,2026-02-21 00:06:52,2026-02-21 06:06:52,6
12424,354,2025-09-27,2025-09-27 21:10:52,2025-09-28 03:10:52,6
12425,734,2026-04-08,2026-04-08 17:36:52,2026-04-08 21:36:52,4
12426,575,2026-03-12,2026-03-12 07:02:52,2026-03-12 17:02:52,10
12427,339,2026-05-09,2026-05-09 09:41:52,2026-05-09 21:41:52,12
12428,963,2026-02-24,2026-02-24 19:22:52,2026-02-25 03:22:52,8
12429,608,2026-06-01,2026-06-01 12:49:52,2026-06-01 22:49:52,10
12430,773,2026-02-08,2026-02-08 21:10:52,2026-02-09 01:10:52,4
12431,219,2025-07-22,2025-07-22 14:16:52,2025-07-22 22:16:52,8
12432,135,2026-03-29,2026-03-29 09:27:52,2026-03-29 19:27:52,10
12433,154,2025-09-23,2025-09-23 20:55:52,2025-09-24 00:55:52,4
12434,435,2026-02-25,2026-02-25 20:50:52,2026-02-26 00:50:52,4
12435,39,2025-12-06,2025-12-06 05:54:52,2025-12-06 15:54:52,10
12436,823,2025-11-28,2025-11-28 07:41:52,2025-11-28 11:41:52,4
12437,972,2026-01-08,2026-01-08 09:00:52,2026-01-08 15:00:52,6
12438,575,2025-11-21,2025-11-21 15:12:52,2025-11-22 03:12:52,12
12439,94,2025-08-29,2025-08-29 12:40:52,2025-08-29 20:40:52,8
12440,404,2025-10-19,2025-10-19 21:46:52,2025-10-20 01:46:52,4
12441,218,2026-06-13,2026-06-13 07:57:52,2026-06-13 15:57:52,8
12442,105,2026-03-26,2026-03-26 03:35:52,2026-03-26 13:35:52,10
12443,285,2026-06-14,2026-06-14 22:21:52,2026-06-15 10:21:52,12
12444,295,2026-05-30,2026-05-30 18:08:52,2026-05-30 22:08:52,4
12445,299,2026-03-05,2026-03-05 12:44:52,2026-03-05 20:44:52,8
12446,580,2026-04-10,2026-04-10 07:52:52,2026-04-10 17:52:52,10
12447,931,2025-11-12,2025-11-12 22:52:52,2025-11-13 02:52:52,4
12448,633,2025-09-28,2025-09-28 17:20:52,2025-09-28 21:20:52,4
12449,112,2025-07-20,2025-07-20 15:58:52,2025-07-20 19:58:52,4
12450,648,2026-01-21,2026-01-21 22:31:52,2026-01-22 02:31:52,4
12451,290,2025-09-30,2025-09-30 10:39:52,2025-09-30 20:39:52,10
12452,876,2026-03-04,2026-03-04 22:57:52,2026-03-05 08:57:52,10
12453,374,2025-11-13,2025-11-13 20:22:52,2025-11-14 02:22:52,6
12454,603,2025-12-15,2025-12-15 15:09:52,2025-12-15 21:09:52,6
12455,929,2026-01-16,2026-01-16 10:32:52,2026-01-16 22:32:52,12
12456,470,2025-11-24,2025-11-24 14:29:52,2025-11-24 22:29:52,8
12457,174,2026-01-07,2026-01-07 23:27:52,2026-01-08 03:27:52,4
12458,967,2026-04-26,2026-04-26 05:15:52,2026-04-26 11:15:52,6
12459,403,2026-01-06,2026-01-06 16:32:52,2026-01-07 02:32:52,10
12460,456,2025-08-16,2025-08-16 13:39:52,2025-08-16 21:39:52,8
12461,1,2025-11-09,2025-11-09 10:51:52,2025-11-09 22:51:52,12
12462,976,2025-12-06,2025-12-06 18:32:52,2025-12-07 06:32:52,12
12463,583,2026-06-05,2026-06-05 00:00:52,2026-06-05 04:00:52,4
12464,502,2025-10-02,2025-10-02 21:53:52,2025-10-03 05:53:52,8
12465,862,2026-02-03,2026-02-03 20:17:52,2026-02-04 02:17:52,6
12466,878,2026-03-05,2026-03-05 12:34:52,2026-03-05 16:34:52,4
12467,99,2025-12-07,2025-12-07 12:59:52,2025-12-07 22:59:52,10
12468,938,2026-05-20,2026-05-20 13:25:52,2026-05-20 17:25:52,4
12469,340,2025-12-19,2025-12-19 03:43:52,2025-12-19 11:43:52,8
12470,185,2026-06-15,2026-06-15 11:12:52,2026-06-15 23:12:52,12
12471,792,2026-06-06,2026-06-06 23:45:52,2026-06-07 09:45:52,10
12472,769,2026-06-16,2026-06-16 22:38:52,2026-06-17 08:38:52,10
12473,892,2026-04-20,2026-04-20 06:23:52,2026-04-20 16:23:52,10
12474,558,2025-11-07,2025-11-07 10:43:52,2025-11-07 22:43:52,12
12475,563,2025-12-24,2025-12-24 01:08:52,2025-12-24 07:08:52,6
12476,213,2026-03-10,2026-03-10 20:52:52,2026-03-11 06:52:52,10
12477,263,2025-08-20,2025-08-20 15:33:52,2025-08-20 21:33:52,6
12478,477,2025-12-31,2025-12-31 04:48:52,2025-12-31 10:48:52,6
12479,127,2025-11-01,2025-11-01 09:13:52,2025-11-01 21:13:52,12
12480,950,2026-01-16,2026-01-16 20:20:52,2026-01-17 06:20:52,10
12481,762,2025-10-15,2025-10-15 00:32:52,2025-10-15 12:32:52,12
12482,627,2025-10-08,2025-10-08 10:01:52,2025-10-08 18:01:52,8
12483,298,2025-09-01,2025-09-01 20:21:52,2025-09-02 06:21:52,10
12484,523,2025-11-07,2025-11-07 15:23:52,2025-11-07 21:23:52,6
12485,37,2026-02-19,2026-02-19 07:51:52,2026-02-19 15:51:52,8
12486,660,2025-12-27,2025-12-27 14:49:52,2025-12-27 18:49:52,4
12487,444,2026-06-03,2026-06-03 18:09:52,2026-06-04 06:09:52,12
12488,230,2025-10-19,2025-10-19 06:35:52,2025-10-19 12:35:52,6
12489,723,2025-08-21,2025-08-21 11:10:52,2025-08-21 19:10:52,8
12490,171,2026-02-11,2026-02-11 07:26:52,2026-02-11 11:26:52,4
12491,208,2026-01-05,2026-01-05 10:23:52,2026-01-05 22:23:52,12
12492,899,2025-10-21,2025-10-21 05:27:52,2025-10-21 17:27:52,12
12493,418,2025-12-13,2025-12-13 17:36:52,2025-12-13 21:36:52,4
12494,839,2025-11-16,2025-11-16 22:16:52,2025-11-17 10:16:52,12
12495,727,2026-03-23,2026-03-23 16:13:52,2026-03-23 22:13:52,6
12496,280,2025-10-28,2025-10-28 06:12:52,2025-10-28 14:12:52,8
12497,38,2025-11-04,2025-11-04 21:18:52,2025-11-05 07:18:52,10
12498,259,2025-09-19,2025-09-19 01:41:52,2025-09-19 09:41:52,8
12499,435,2025-11-17,2025-11-17 02:28:52,2025-11-17 08:28:52,6
12500,535,2025-11-26,2025-11-26 04:06:52,2025-11-26 08:06:52,4
12501,638,2026-03-14,2026-03-14 03:46:52,2026-03-14 11:46:52,8
12502,421,2026-04-22,2026-04-22 14:23:52,2026-04-23 02:23:52,12
12503,807,2025-09-25,2025-09-25 16:30:52,2025-09-25 20:30:52,4
12504,936,2026-05-23,2026-05-23 07:01:52,2026-05-23 17:01:52,10
12505,971,2025-10-19,2025-10-19 03:31:52,2025-10-19 15:31:52,12
12506,305,2026-06-09,2026-06-09 04:25:52,2026-06-09 12:25:52,8
12507,795,2025-09-09,2025-09-09 01:10:52,2025-09-09 13:10:52,12
12508,599,2026-05-02,2026-05-02 18:52:52,2026-05-03 00:52:52,6
12509,916,2025-08-12,2025-08-12 01:53:52,2025-08-12 07:53:52,6
12510,89,2026-01-05,2026-01-05 20:43:52,2026-01-06 08:43:52,12
12511,498,2026-03-28,2026-03-28 03:01:52,2026-03-28 07:01:52,4
12512,593,2026-06-16,2026-06-16 12:51:52,2026-06-16 22:51:52,10
12513,671,2025-12-21,2025-12-21 03:37:52,2025-12-21 07:37:52,4
12514,1000,2025-10-01,2025-10-01 07:12:52,2025-10-01 13:12:52,6
12515,836,2025-12-13,2025-12-13 17:03:52,2025-12-13 23:03:52,6
12516,782,2026-01-25,2026-01-25 17:22:52,2026-01-26 03:22:52,10
12517,820,2025-12-06,2025-12-06 13:05:52,2025-12-06 19:05:52,6
12518,257,2025-08-31,2025-08-31 18:18:52,2025-09-01 00:18:52,6
12519,512,2025-11-29,2025-11-29 23:00:52,2025-11-30 07:00:52,8
12520,134,2026-01-30,2026-01-30 02:38:52,2026-01-30 08:38:52,6
12521,61,2026-06-04,2026-06-04 11:01:52,2026-06-04 21:01:52,10
12522,121,2026-02-01,2026-02-01 07:49:52,2026-02-01 13:49:52,6
12523,618,2025-08-02,2025-08-02 14:08:52,2025-08-02 18:08:52,4
12524,8,2025-11-23,2025-11-23 23:05:52,2025-11-24 05:05:52,6
12525,662,2026-03-21,2026-03-21 16:39:52,2026-03-21 20:39:52,4
12526,287,2026-07-07,2026-07-07 17:03:52,2026-07-08 05:03:52,12
12527,553,2026-01-02,2026-01-02 16:10:52,2026-01-02 20:10:52,4
12528,589,2025-09-09,2025-09-09 13:38:52,2025-09-09 21:38:52,8
12529,630,2026-06-24,2026-06-24 18:19:52,2026-06-25 02:19:52,8
12530,184,2026-05-14,2026-05-14 03:42:52,2026-05-14 13:42:52,10
12531,942,2026-01-08,2026-01-08 14:24:52,2026-01-08 18:24:52,4
12532,516,2026-05-16,2026-05-16 21:16:52,2026-05-17 01:16:52,4
12533,790,2025-07-22,2025-07-22 01:46:52,2025-07-22 11:46:52,10
12534,233,2026-01-20,2026-01-20 02:54:52,2026-01-20 14:54:52,12
12535,40,2026-03-02,2026-03-02 06:10:52,2026-03-02 10:10:52,4
12536,759,2025-12-25,2025-12-25 22:58:52,2025-12-26 06:58:52,8
12537,642,2026-05-05,2026-05-05 05:30:52,2026-05-05 11:30:52,6
12538,69,2026-06-25,2026-06-25 14:16:52,2026-06-26 00:16:52,10
12539,362,2026-01-25,2026-01-25 02:43:52,2026-01-25 06:43:52,4
12540,685,2026-06-08,2026-06-08 00:29:52,2026-06-08 06:29:52,6
12541,622,2026-04-26,2026-04-26 23:24:52,2026-04-27 11:24:52,12
12542,152,2026-04-11,2026-04-11 09:59:52,2026-04-11 15:59:52,6
12543,749,2026-03-31,2026-03-31 22:19:52,2026-04-01 04:19:52,6
12544,882,2026-03-04,2026-03-04 19:41:52,2026-03-05 03:41:52,8
12545,509,2026-06-21,2026-06-21 04:33:52,2026-06-21 08:33:52,4
12546,356,2026-04-13,2026-04-13 16:24:52,2026-04-13 22:24:52,6
12547,509,2026-05-31,2026-05-31 16:15:52,2026-05-31 20:15:52,4
12548,673,2026-02-04,2026-02-04 06:37:52,2026-02-04 18:37:52,12
12549,988,2026-04-25,2026-04-25 17:04:52,2026-04-26 05:04:52,12
12550,717,2025-08-08,2025-08-08 07:55:52,2025-08-08 15:55:52,8
12551,903,2025-11-29,2025-11-29 00:04:52,2025-11-29 06:04:52,6
12552,438,2026-03-02,2026-03-02 22:53:52,2026-03-03 10:53:52,12
12553,593,2025-08-20,2025-08-20 13:47:52,2025-08-21 01:47:52,12
12554,802,2025-10-15,2025-10-15 02:54:52,2025-10-15 08:54:52,6
12555,459,2025-12-10,2025-12-10 08:02:52,2025-12-10 14:02:52,6
12556,839,2026-06-25,2026-06-25 05:10:52,2026-06-25 11:10:52,6
12557,593,2025-12-21,2025-12-21 10:52:52,2025-12-21 22:52:52,12
12558,670,2025-12-27,2025-12-27 02:02:52,2025-12-27 12:02:52,10
12559,534,2025-09-22,2025-09-22 12:35:52,2025-09-22 18:35:52,6
12560,703,2026-03-23,2026-03-23 13:51:52,2026-03-23 19:51:52,6
12561,668,2025-11-11,2025-11-11 16:34:52,2025-11-12 00:34:52,8
12562,212,2025-11-04,2025-11-04 22:27:52,2025-11-05 10:27:52,12
12563,593,2025-11-30,2025-11-30 09:44:52,2025-11-30 19:44:52,10
12564,880,2026-07-09,2026-07-09 00:46:52,2026-07-09 04:46:52,4
12565,231,2025-12-19,2025-12-19 21:47:52,2025-12-20 03:47:52,6
12566,862,2026-04-27,2026-04-27 03:08:52,2026-04-27 15:08:52,12
12567,410,2025-08-12,2025-08-12 01:25:52,2025-08-12 11:25:52,10
12568,112,2025-11-13,2025-11-13 21:10:52,2025-11-14 07:10:52,10
12569,57,2026-07-03,2026-07-03 16:39:52,2026-07-04 04:39:52,12
12570,92,2025-08-29,2025-08-29 06:11:52,2025-08-29 14:11:52,8
12571,471,2025-08-24,2025-08-24 16:38:52,2025-08-25 04:38:52,12
12572,780,2025-12-21,2025-12-21 20:33:52,2025-12-22 00:33:52,4
12573,326,2025-10-07,2025-10-07 17:26:52,2025-10-07 23:26:52,6
12574,166,2025-09-15,2025-09-15 16:08:52,2025-09-16 00:08:52,8
12575,246,2026-03-16,2026-03-16 02:52:52,2026-03-16 06:52:52,4
12576,88,2025-09-16,2025-09-16 07:49:52,2025-09-16 15:49:52,8
12577,519,2025-09-24,2025-09-24 06:42:52,2025-09-24 12:42:52,6
12578,191,2025-12-03,2025-12-03 12:05:52,2025-12-03 18:05:52,6
12579,208,2026-03-07,2026-03-07 15:01:52,2026-03-07 21:01:52,6
12580,856,2026-03-02,2026-03-02 18:22:52,2026-03-03 00:22:52,6
12581,413,2026-02-16,2026-02-16 01:10:52,2026-02-16 13:10:52,12
12582,11,2026-06-13,2026-06-13 01:50:52,2026-06-13 11:50:52,10
12583,361,2025-08-10,2025-08-10 13:25:52,2025-08-10 21:25:52,8
12584,652,2026-05-01,2026-05-01 13:25:52,2026-05-01 17:25:52,4
12585,791,2025-07-28,2025-07-28 01:40:52,2025-07-28 05:40:52,4
12586,242,2025-12-30,2025-12-30 11:32:52,2025-12-30 21:32:52,10
12587,625,2026-01-17,2026-01-17 19:11:52,2026-01-17 23:11:52,4
12588,56,2025-11-08,2025-11-08 15:16:52,2025-11-09 03:16:52,12
12589,826,2025-12-22,2025-12-22 17:52:52,2025-12-23 05:52:52,12
12590,694,2025-07-26,2025-07-26 07:30:52,2025-07-26 11:30:52,4
12591,238,2026-04-19,2026-04-19 07:13:52,2026-04-19 11:13:52,4
12592,894,2025-11-19,2025-11-19 10:42:52,2025-11-19 20:42:52,10
12593,38,2025-11-28,2025-11-28 02:31:52,2025-11-28 08:31:52,6
12594,214,2026-03-26,2026-03-26 00:09:52,2026-03-26 10:09:52,10
12595,214,2025-07-16,2025-07-16 03:42:52,2025-07-16 09:42:52,6
12596,202,2025-12-02,2025-12-02 19:58:52,2025-12-03 05:58:52,10
12597,674,2025-08-18,2025-08-18 09:12:52,2025-08-18 15:12:52,6
12598,62,2025-07-21,2025-07-21 18:23:52,2025-07-22 00:23:52,6
12599,653,2026-05-07,2026-05-07 05:35:52,2026-05-07 15:35:52,10
12600,15,2025-11-30,2025-11-30 22:14:52,2025-12-01 02:14:52,4
12601,592,2025-10-13,2025-10-13 02:34:52,2025-10-13 08:34:52,6
12602,959,2026-03-04,2026-03-04 12:39:52,2026-03-04 22:39:52,10
12603,396,2026-06-21,2026-06-21 21:20:52,2026-06-22 05:20:52,8
12604,325,2026-06-23,2026-06-23 14:05:52,2026-06-24 02:05:52,12
12605,108,2026-02-16,2026-02-16 18:21:52,2026-02-16 22:21:52,4
12606,457,2026-03-24,2026-03-24 23:50:52,2026-03-25 11:50:52,12
12607,664,2025-11-04,2025-11-04 22:16:52,2025-11-05 02:16:52,4
12608,487,2026-04-19,2026-04-19 23:14:52,2026-04-20 11:14:52,12
12609,302,2026-01-27,2026-01-27 13:43:52,2026-01-27 21:43:52,8
12610,744,2025-10-02,2025-10-02 14:52:52,2025-10-03 02:52:52,12
12611,43,2025-11-11,2025-11-11 11:03:52,2025-11-11 15:03:52,4
12612,747,2026-02-03,2026-02-03 07:36:52,2026-02-03 15:36:52,8
12613,153,2026-04-30,2026-04-30 07:39:52,2026-04-30 19:39:52,12
12614,640,2026-03-14,2026-03-14 07:27:52,2026-03-14 19:27:52,12
12615,465,2026-03-08,2026-03-08 05:59:52,2026-03-08 09:59:52,4
12616,865,2025-12-03,2025-12-03 05:53:52,2025-12-03 09:53:52,4
12617,459,2026-05-05,2026-05-05 07:26:52,2026-05-05 19:26:52,12
12618,596,2025-09-03,2025-09-03 05:23:52,2025-09-03 13:23:52,8
12619,132,2025-11-07,2025-11-07 20:28:52,2025-11-08 02:28:52,6
12620,741,2025-09-22,2025-09-22 21:16:52,2025-09-23 03:16:52,6
12621,722,2026-05-06,2026-05-06 10:12:52,2026-05-06 14:12:52,4
12622,21,2026-06-25,2026-06-25 03:52:52,2026-06-25 13:52:52,10
12623,65,2026-04-13,2026-04-13 22:15:52,2026-04-14 04:15:52,6
12624,688,2025-12-28,2025-12-28 22:48:52,2025-12-29 02:48:52,4
12625,456,2026-03-16,2026-03-16 15:19:52,2026-03-16 21:19:52,6
12626,364,2026-05-15,2026-05-15 01:33:52,2026-05-15 13:33:52,12
12627,249,2026-02-28,2026-02-28 05:20:52,2026-02-28 11:20:52,6
12628,371,2025-10-03,2025-10-03 02:33:52,2025-10-03 06:33:52,4
12629,820,2025-07-08,2025-07-08 18:45:52,2025-07-09 00:45:52,6
12630,197,2025-08-29,2025-08-29 09:22:52,2025-08-29 17:22:52,8
12631,324,2026-02-02,2026-02-02 04:06:52,2026-02-02 08:06:52,4
12632,557,2026-06-19,2026-06-19 21:03:52,2026-06-20 09:03:52,12
12633,841,2025-08-06,2025-08-06 14:31:52,2025-08-07 02:31:52,12
12634,417,2026-02-06,2026-02-06 20:19:52,2026-02-07 04:19:52,8
12635,978,2026-07-09,2026-07-09 00:14:52,2026-07-09 10:14:52,10
12636,939,2025-12-19,2025-12-19 20:13:52,2025-12-20 00:13:52,4
12637,939,2026-06-12,2026-06-12 01:14:52,2026-06-12 05:14:52,4
12638,971,2026-01-11,2026-01-11 06:07:52,2026-01-11 18:07:52,12
12639,661,2026-05-09,2026-05-09 16:02:52,2026-05-09 20:02:52,4
12640,851,2025-12-05,2025-12-05 07:59:52,2025-12-05 19:59:52,12
12641,777,2025-10-16,2025-10-16 18:35:52,2025-10-16 22:35:52,4
12642,574,2025-09-22,2025-09-22 17:06:52,2025-09-23 05:06:52,12
12643,45,2026-06-05,2026-06-05 23:21:52,2026-06-06 07:21:52,8
12644,487,2026-02-08,2026-02-08 13:01:52,2026-02-08 21:01:52,8
12645,883,2025-08-04,2025-08-04 13:20:52,2025-08-04 17:20:52,4
12646,375,2025-08-08,2025-08-08 18:00:52,2025-08-09 06:00:52,12
12647,516,2026-02-09,2026-02-09 18:30:52,2026-02-10 06:30:52,12
12648,673,2026-03-08,2026-03-08 08:57:52,2026-03-08 16:57:52,8
12649,897,2026-01-01,2026-01-01 15:16:52,2026-01-01 23:16:52,8
12650,733,2026-02-22,2026-02-22 13:51:52,2026-02-23 01:51:52,12
12651,780,2026-01-09,2026-01-09 01:29:52,2026-01-09 11:29:52,10
12652,541,2026-01-04,2026-01-04 22:28:52,2026-01-05 02:28:52,4
12653,702,2026-06-12,2026-06-12 20:25:52,2026-06-13 02:25:52,6
12654,803,2026-03-04,2026-03-04 01:13:52,2026-03-04 11:13:52,10
12655,2,2026-05-14,2026-05-14 00:30:52,2026-05-14 06:30:52,6
12656,222,2026-06-24,2026-06-24 23:22:52,2026-06-25 11:22:52,12
12657,5,2025-11-26,2025-11-26 22:38:52,2025-11-27 10:38:52,12
12658,284,2026-04-24,2026-04-24 13:48:52,2026-04-24 19:48:52,6
12659,125,2026-04-09,2026-04-09 11:03:52,2026-04-09 23:03:52,12
12660,976,2025-08-09,2025-08-09 01:54:52,2025-08-09 13:54:52,12
12661,931,2025-08-11,2025-08-11 13:43:52,2025-08-11 23:43:52,10
12662,160,2026-02-05,2026-02-05 19:28:52,2026-02-06 03:28:52,8
12663,681,2026-03-06,2026-03-06 20:21:52,2026-03-07 02:21:52,6
12664,102,2025-10-04,2025-10-04 15:04:52,2025-10-04 19:04:52,4
12665,563,2025-09-03,2025-09-03 00:41:52,2025-09-03 12:41:52,12
12666,8,2026-05-07,2026-05-07 06:37:52,2026-05-07 10:37:52,4
12667,639,2026-07-04,2026-07-04 20:22:52,2026-07-05 06:22:52,10
12668,153,2025-11-06,2025-11-06 11:36:52,2025-11-06 15:36:52,4
12669,827,2026-02-22,2026-02-22 14:00:52,2026-02-22 22:00:52,8
12670,3,2025-07-10,2025-07-10 03:58:52,2025-07-10 07:58:52,4
12671,195,2026-05-15,2026-05-15 20:17:52,2026-05-16 04:17:52,8
12672,370,2026-06-03,2026-06-03 15:00:52,2026-06-03 19:00:52,4
12673,507,2026-01-08,2026-01-08 06:11:52,2026-01-08 10:11:52,4
12674,892,2025-08-22,2025-08-22 17:58:52,2025-08-23 03:58:52,10
12675,556,2026-01-16,2026-01-16 04:26:52,2026-01-16 10:26:52,6
12676,469,2026-06-23,2026-06-23 10:21:52,2026-06-23 18:21:52,8
12677,440,2025-10-31,2025-10-31 14:54:52,2025-10-31 22:54:52,8
12678,321,2025-12-12,2025-12-12 12:45:52,2025-12-12 22:45:52,10
12679,531,2025-08-07,2025-08-07 02:38:52,2025-08-07 10:38:52,8
12680,572,2025-08-05,2025-08-05 16:51:52,2025-08-05 20:51:52,4
12681,998,2025-08-20,2025-08-20 23:48:52,2025-08-21 11:48:52,12
12682,86,2026-07-01,2026-07-01 19:02:52,2026-07-02 03:02:52,8
12683,602,2026-03-13,2026-03-13 17:41:52,2026-03-13 21:41:52,4
12684,38,2026-03-20,2026-03-20 08:57:52,2026-03-20 12:57:52,4
12685,933,2026-06-18,2026-06-18 00:32:52,2026-06-18 10:32:52,10
12686,954,2026-03-18,2026-03-18 14:48:52,2026-03-19 00:48:52,10
12687,428,2026-02-25,2026-02-25 02:50:52,2026-02-25 10:50:52,8
12688,114,2025-12-16,2025-12-16 05:22:52,2025-12-16 09:22:52,4
12689,451,2025-07-10,2025-07-10 08:46:52,2025-07-10 14:46:52,6
12690,656,2026-03-08,2026-03-08 14:28:52,2026-03-08 18:28:52,4
12691,142,2025-07-23,2025-07-23 09:07:52,2025-07-23 15:07:52,6
12692,718,2026-02-03,2026-02-03 20:44:52,2026-02-04 00:44:52,4
12693,900,2025-08-02,2025-08-02 12:10:52,2025-08-02 18:10:52,6
12694,932,2026-06-19,2026-06-19 00:53:52,2026-06-19 08:53:52,8
12695,184,2025-11-12,2025-11-12 00:49:52,2025-11-12 08:49:52,8
12696,708,2026-04-23,2026-04-23 02:46:52,2026-04-23 10:46:52,8
12697,741,2025-12-11,2025-12-11 10:54:52,2025-12-11 16:54:52,6
12698,675,2026-05-29,2026-05-29 06:28:52,2026-05-29 14:28:52,8
12699,845,2026-06-08,2026-06-08 13:20:52,2026-06-08 21:20:52,8
12700,438,2025-09-20,2025-09-20 23:00:52,2025-09-21 05:00:52,6
12701,406,2026-01-08,2026-01-08 09:27:52,2026-01-08 15:27:52,6
12702,333,2026-05-26,2026-05-26 09:46:52,2026-05-26 21:46:52,12
12703,829,2025-09-27,2025-09-27 22:26:52,2025-09-28 10:26:52,12
12704,547,2026-04-24,2026-04-24 11:57:52,2026-04-24 19:57:52,8
12705,702,2025-10-09,2025-10-09 03:38:52,2025-10-09 11:38:52,8
12706,400,2026-03-09,2026-03-09 03:57:52,2026-03-09 09:57:52,6
12707,387,2026-03-31,2026-03-31 13:57:52,2026-04-01 01:57:52,12
12708,870,2025-09-04,2025-09-04 13:54:52,2025-09-05 01:54:52,12
12709,505,2026-02-12,2026-02-12 13:03:52,2026-02-12 21:03:52,8
